left_index,right_index,left_id_consulta,right_id_consulta,left_id_consulta_original,right_id_consulta_original,left_record_key,right_record_key,left_name,right_name,left_dob,right_dob,left_sex,right_sex,blocking_passes,full_name_score,birth_date_score,sex_score,last_names_score,contact_score,total_score,classification
1779,2613,CRG_F_ESP_2909_13,NRH_F_ESP_2906_47,CRG_F_ESP_2909_13,NRH_F_ESP_2906_47,transacciones|transacciones_espana_2024.csv|113,transacciones|transacciones_espana_2024.csv|947,claudia rodriguez gomez,nuria rodriguez hernandez,1977-03-26,1977-03-26,F,F,birthdate_country | birthdate_lastname_soundex_country,0.7369,1.0,1.0,0.7185,0.0,0.7666,manual_review_score
3140,4438,CRG_F_ESP_2902_74,NRH_F_ESP_2308_05,CRG_F_ESP_2902_74,NRH_F_ESP_2308_05,transacciones|transacciones_espana_2024.csv|1474,transacciones|transacciones_espana_2025.csv|1105,claudia rodriguez gomez,nuria rodriguez hernandez,1977-03-26,1977-03-26,F,F,birthdate_country | birthdate_lastname_soundex_country,0.7369,1.0,1.0,0.7185,0.0,0.7666,manual_review_score
1779,4438,CRG_F_ESP_2909_13,NRH_F_ESP_2308_05,CRG_F_ESP_2909_13,NRH_F_ESP_2308_05,transacciones|transacciones_espana_2024.csv|113,transacciones|transacciones_espana_2025.csv|1105,claudia rodriguez gomez,nuria rodriguez hernandez,1977-03-26,1977-03-26,F,F,birthdate_country | birthdate_lastname_soundex_country,0.7369,1.0,1.0,0.7185,0.0,0.7666,manual_review_score
1120,3140,NRH_F_ESP_0910_21,CRG_F_ESP_2902_74,NRH_F_ESP_0910_21,CRG_F_ESP_2902_74,transacciones|transacciones_espana_2023.csv|1121,transacciones|transacciones_espana_2024.csv|1474,nuria rodriguez hernandez,claudia rodriguez gomez,1977-03-26,1977-03-26,F,F,birthdate_country | birthdate_lastname_soundex_country,0.7369,1.0,1.0,0.7185,0.0,0.7666,manual_review_score
1779,3231,CRG_F_ESP_2909_13,NRH_F_ESP_1405_65,CRG_F_ESP_2909_13,NRH_F_ESP_1405_65,transacciones|transacciones_espana_2024.csv|113,transacciones|transacciones_espana_2024.csv|1565,claudia rodriguez gomez,nuria rodriguez hernandez,1977-03-26,1977-03-26,F,F,birthdate_country | birthdate_lastname_soundex_country,0.7369,1.0,1.0,0.7185,0.0,0.7666,manual_review_score
3140,3231,CRG_F_ESP_2902_74,NRH_F_ESP_1405_65,CRG_F_ESP_2902_74,NRH_F_ESP_1405_65,transacciones|transacciones_espana_2024.csv|1474,transacciones|transacciones_espana_2024.csv|1565,claudia rodriguez gomez,nuria rodriguez hernandez,1977-03-26,1977-03-26,F,F,birthdate_country | birthdate_lastname_soundex_country,0.7369,1.0,1.0,0.7185,0.0,0.7666,manual_review_score
1120,1779,NRH_F_ESP_0910_21,CRG_F_ESP_2909_13,NRH_F_ESP_0910_21,CRG_F_ESP_2909_13,transacciones|transacciones_espana_2023.csv|1121,transacciones|transacciones_espana_2024.csv|113,nuria rodriguez hernandez,claudia rodriguez gomez,1977-03-26,1977-03-26,F,F,birthdate_country | birthdate_lastname_soundex_country,0.7369,1.0,1.0,0.7185,0.0,0.7666,manual_review_score
1125,3877,ILS_F_ESP_0908_26,ILF_F_ESP_2810_44,ILS_F_ESP_0908_26,ILF_F_ESP_2810_44,transacciones|transacciones_espana_2023.csv|1126,transacciones|transacciones_espana_2025.csv|544,i lopez sanchez,isabel lopez fernandez,1981-12-23,1981-12-23,F,F,birthdate_country | birthdate_lastname_soundex_country,0.7219,1.0,1.0,0.7943,0.0,0.7682,manual_review_score
2163,3877,ILS_F_ESP_2206_97,ILF_F_ESP_2810_44,ILS_F_ESP_2206_97,ILF_F_ESP_2810_44,transacciones|transacciones_espana_2024.csv|497,transacciones|transacciones_espana_2025.csv|544,isabel lopez sanchez,isabel lopez fernandez,1981-12-23,1981-12-23,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9128,1.0,1.0,0.7943,0.0,0.8445,manual_review_score
1587,2767,DSG_M_ESP_2705_88,DSG_M_ESP_3011_01,DSG_M_ESP_2705_88,DSG_M_ESP_3011_01,transacciones|transacciones_espana_2023.csv|1588,transacciones|transacciones_espana_2024.csv|1101,daniel sanchez gomez,daniel sanchez,2024-08-18,2024-08-18,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.94,1.0,1.0,0.5,0.0,0.826,manual_review_score
3475,3950,CGG_M_ESP_1603_42,CGG_M_ESP_1609_17,CGG_M_ESP_1603_42,CGG_M_ESP_1609_17,transacciones|transacciones_espana_2025.csv|142,transacciones|transacciones_espana_2025.csv|617,carlos gomez gomez,carlos gomez,1958-12-15,1958-12-15,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9333,1.0,1.0,0.5,0.0,0.8233,manual_review_score
1339,3211,MFM_M_ESP_2604_40,MFM_M_ESP_2705_45,MFM_M_ESP_2604_40,MFM_M_ESP_2705_45,transacciones|transacciones_espana_2023.csv|1340,transacciones|transacciones_espana_2024.csv|1545,manuel fernandez martinez,manuel fernandez,1983-05-27,1983-05-27,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.928,1.0,1.0,0.5,0.0,0.8212,manual_review_score
1355,3341,CGF_F_ESP_0704_56,CGF_F_ESP_0708_08,CGF_F_ESP_0704_56,CGF_F_ESP_0708_08,transacciones|transacciones_espana_2023.csv|1356,transacciones|transacciones_espana_2025.csv|8,claudia gomez,claudia gomez fernandez,1984-08-01,1984-08-01,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.913,1.0,1.0,0.5,0.0,0.8152,manual_review_score
1394,3773,DFL_M_ESP_0209_95,DFL_M_ESP_0509_40,DFL_M_ESP_0209_95,DFL_M_ESP_0509_40,transacciones|transacciones_espana_2023.csv|1395,transacciones|transacciones_espana_2025.csv|440,daniel fernandez,daniel fernandez lopez,1952-03-23,1952-03-23,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9455,1.0,1.0,0.5,0.0,0.8282,manual_review_score
1767,3191,CSJ_F_ESP_1712_01,CSJ_F_ESP_1001_25,CSJ_F_ESP_1712_01,CSJ_F_ESP_1001_25,transacciones|transacciones_espana_2024.csv|101,transacciones|transacciones_espana_2024.csv|1525,carmen sanchez jimenez,carmen sanchez,1965-08-21,1965-08-21,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9273,1.0,1.0,0.5,0.0,0.8209,manual_review_score
1432,1767,CSJ_F_ESP_0912_33,CSJ_F_ESP_1712_01,CSJ_F_ESP_0912_33,CSJ_F_ESP_1712_01,transacciones|transacciones_espana_2023.csv|1433,transacciones|transacciones_espana_2024.csv|101,carmen sanchez,carmen sanchez jimenez,1965-08-21,1965-08-21,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9273,1.0,1.0,0.5,0.0,0.8209,manual_review_score
1438,1917,MLG_M_ESP_0809_39,MLG_M_ESP_0208_51,MLG_M_ESP_0809_39,MLG_M_ESP_0208_51,transacciones|transacciones_espana_2023.csv|1439,transacciones|transacciones_espana_2024.csv|251,miguel lopez,miguel lopez garcia,1958-11-28,1958-11-28,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9263,1.0,1.0,0.5,0.0,0.8205,manual_review_score
1483,4235,PMR_F_ESP_2105_84,PMR_F_ESP_2810_02,PMR_F_ESP_2105_84,PMR_F_ESP_2810_02,transacciones|transacciones_espana_2023.csv|1484,transacciones|transacciones_espana_2025.csv|902,paula martinez,paula martinez ruiz,1941-08-26,1941-08-26,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9474,1.0,1.0,0.5,0.0,0.8289,manual_review_score
2019,3249,CHP_F_ESP_2108_53,CHP_F_ESP_1007_83,CHP_F_ESP_2108_53,CHP_F_ESP_1007_83,transacciones|transacciones_espana_2024.csv|353,transacciones|transacciones_espana_2024.csv|1583,carmen hernandez,c hernandez perez,1940-02-20,1940-02-20,F,F,birthdate_country | birthdate_lastname_soundex_country,0.7578,1.0,1.0,0.5,0.0,0.7531,manual_review_score
2019,3315,CHP_F_ESP_2108_53,CHP_F_ESP_0712_49,CHP_F_ESP_2108_53,CHP_F_ESP_0712_49,transacciones|transacciones_espana_2024.csv|353,transacciones|transacciones_espana_2024.csv|1649,carmen hernandez,carmen hernandez perez,1940-02-20,1940-02-20,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9455,1.0,1.0,0.5,0.0,0.8282,manual_review_score
1566,2257,JLJ_M_ESP_0405_67,JLJ_M_ESP_1902_91,JLJ_M_ESP_0405_67,JLJ_M_ESP_1902_91,transacciones|transacciones_espana_2023.csv|1567,transacciones|transacciones_espana_2024.csv|591,javier lopez,javier lopez jimenez,1972-03-27,1972-03-27,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.92,1.0,1.0,0.5,0.0,0.818,manual_review_score
1586,4475,SPG_F_ESP_1204_87,SPG_F_ESP_0401_42,SPG_F_ESP_1204_87,SPG_F_ESP_0401_42,transacciones|transacciones_espana_2023.csv|1587,transacciones|transacciones_espana_2025.csv|1142,sara perez gomez,sara perez,1976-04-05,1976-04-05,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.925,1.0,1.0,0.5,0.0,0.82,manual_review_score
1603,3865,DSH_M_ESP_2508_04,DSH_M_ESP_2008_32,DSH_M_ESP_2508_04,DSH_M_ESP_2008_32,transacciones|transacciones_espana_2023.csv|1604,transacciones|transacciones_espana_2025.csv|532,d sanchez hernandez,daniel snchez hernandez,1990-10-03,1990-10-03,M,M,birthdate_country | birthdate_lastname_soundex_country,0.8215,1.0,1.0,0.9786,0.0,0.8265,manual_review_score
1610,4947,SMJ_M_ESP_0608_11,CFJ_M_ESP_0805_14,SMJ_M_ESP_0608_11,CFJ_M_ESP_0805_14,transacciones|transacciones_espana_2023.csv|1611,transacciones|transacciones_espana_2025.csv|1614,sergio martin jimenez,carlos fernandez jimenez,1972-10-04,1972-10-04,M,M,birthdate_country,0.6845,1.0,1.0,0.75,0.0,0.7488,manual_review_score
1614,1699,RGG_M_ESP_0511_15,RLG_M_ESP_0403_33,RGG_M_ESP_0511_15,RLG_M_ESP_0403_33,transacciones|transacciones_espana_2023.csv|1615,transacciones|transacciones_espana_2024.csv|33,rafael gomez gomez,rafael lopez gomez,1944-08-12,1944-08-12,M,M,birthdate_country,0.9181,1.0,1.0,0.8667,0.0,0.8539,manual_review_score
1614,3433,RGG_M_ESP_0511_15,RLG_M_ESP_1511_00,RGG_M_ESP_0511_15,RLG_M_ESP_1511_00,transacciones|transacciones_espana_2023.csv|1615,transacciones|transacciones_espana_2025.csv|100,rafael gomez gomez,rafael lopez,1944-08-12,1944-08-12,M,M,birthdate_country,0.8778,1.0,1.0,0.3667,0.0,0.7878,manual_review_score
3433,3823,RLG_M_ESP_1511_00,RGG_M_ESP_0408_90,RLG_M_ESP_1511_00,RGG_M_ESP_0408_90,transacciones|transacciones_espana_2025.csv|100,transacciones|transacciones_espana_2025.csv|490,rafael lopez,rafael gomez gomez,1944-08-12,1944-08-12,M,M,birthdate_country,0.8778,1.0,1.0,0.3667,0.0,0.7878,manual_review_score
1699,3823,RLG_M_ESP_0403_33,RGG_M_ESP_0408_90,RLG_M_ESP_0403_33,RGG_M_ESP_0408_90,transacciones|transacciones_espana_2024.csv|33,transacciones|transacciones_espana_2025.csv|490,rafael lopez gomez,rafael gomez gomez,1944-08-12,1944-08-12,M,M,birthdate_country,0.9181,1.0,1.0,0.8667,0.0,0.8539,manual_review_score
1681,3767,APG_M_ESP_3009_15,APG_M_ESP_0809_34,APG_M_ESP_3009_15,APG_M_ESP_0809_34,transacciones|transacciones_espana_2024.csv|15,transacciones|transacciones_espana_2025.csv|434,alvaro perez,alvaro perez gomez,1954-03-09,1954-03-09,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9333,1.0,1.0,0.5,0.0,0.8233,manual_review_score
1741,4669,CLM_F_ESP_0602_75,CLM_F_ESP_2105_36,CLM_F_ESP_0602_75,CLM_F_ESP_2105_36,transacciones|transacciones_espana_2024.csv|75,transacciones|transacciones_espana_2025.csv|1336,claudia lopez,claudia lopez martin,1942-07-19,1942-07-19,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.93,1.0,1.0,0.5,0.0,0.822,manual_review_score
1776,2729,MRS_F_ESP_0301_10,MRS_F_ESP_1708_63,MRS_F_ESP_0301_10,MRS_F_ESP_1708_63,transacciones|transacciones_espana_2024.csv|110,transacciones|transacciones_espana_2024.csv|1063,marta ruiz,marta ruiz sanchez,2024-06-11,2024-06-11,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9111,1.0,1.0,0.5,0.0,0.8144,manual_review_score
1776,2010,MRS_F_ESP_0301_10,MRS_F_ESP_1103_44,MRS_F_ESP_0301_10,MRS_F_ESP_1103_44,transacciones|transacciones_espana_2024.csv|110,transacciones|transacciones_espana_2024.csv|344,marta ruiz,marta ruiz sanchez,2024-06-11,2024-06-11,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9111,1.0,1.0,0.5,0.0,0.8144,manual_review_score
1824,2161,NLP_F_ESP_0104_58,NLP_F_ESP_1504_95,NLP_F_ESP_0104_58,NLP_F_ESP_1504_95,transacciones|transacciones_espana_2024.csv|158,transacciones|transacciones_espana_2024.csv|495,nuria lopez,nuria lopez perez,1974-04-28,1974-04-28,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9294,1.0,1.0,0.5,0.0,0.8218,manual_review_score
1852,2341,CFM_M_ESP_1401_86,CFM_M_ESP_2112_75,CFM_M_ESP_1401_86,CFM_M_ESP_2112_75,transacciones|transacciones_espana_2024.csv|186,transacciones|transacciones_espana_2024.csv|675,carlos fernandez,carlos fernandez martinez,2009-09-28,2009-09-28,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.928,1.0,1.0,0.5,0.0,0.8212,manual_review_score
1932,2944,NLS_F_ESP_0801_66,NLS_F_ESP_1701_78,NLS_F_ESP_0801_66,NLS_F_ESP_1701_78,transacciones|transacciones_espana_2024.csv|266,transacciones|transacciones_espana_2024.csv|1278,nuria lopez sanchez,nuria lopz sanchez,1975-08-12,1975-08-12,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.945,1.0,1.0,0.9767,0.0,0.8757,manual_review_score
1938,2032,CGG_F_ESP_0205_72,CGG_F_ESP_1603_66,CGG_F_ESP_0205_72,CGG_F_ESP_1603_66,transacciones|transacciones_espana_2024.csv|272,transacciones|transacciones_espana_2024.csv|366,carmen gomez,carmen gomez garcia,2023-01-22,2023-01-22,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9263,1.0,1.0,0.5,0.0,0.8205,manual_review_score
2079,4175,CPS_M_ESP_2012_13,CPS_M_ESP_2912_42,CPS_M_ESP_2012_13,CPS_M_ESP_2912_42,transacciones|transacciones_espana_2024.csv|413,transacciones|transacciones_espana_2025.csv|842,carlos perez sanchez,carlos perez,2002-02-02,2002-02-02,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.92,1.0,1.0,0.5,0.0,0.818,manual_review_score
2294,4183,ALD_M_ESP_0401_28,ALS_M_ESP_0303_50,ALD_M_ESP_0401_28,ALS_M_ESP_0303_50,transacciones|transacciones_espana_2024.csv|628,transacciones|transacciones_espana_2025.csv|850,alejandro lopez diaz,alejandro lopez,2011-10-14,2011-10-14,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.95,1.0,1.0,0.5,0.0,0.83,manual_review_score
2358,3031,CSR_M_ESP_3108_92,CSR_M_ESP_2206_65,CSR_M_ESP_3108_92,CSR_M_ESP_2206_65,transacciones|transacciones_espana_2024.csv|692,transacciones|transacciones_espana_2024.csv|1365,carlos sanchez,carlos sanchez,1961-02-18,1961-02-18,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,1.0,1.0,1.0,0.5,0.0,0.85,manual_review_score
4710,4764,SFF_M_ESP_1502_77,SFF_M_ESP_1411_31,SFF_M_ESP_1502_77,SFF_M_ESP_1411_31,transacciones|transacciones_espana_2025.csv|1377,transacciones|transacciones_espana_2025.csv|1431,sergio fernandez fernandez,sergio fernandez,1982-02-03,1982-02-03,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9231,1.0,1.0,0.5,0.0,0.8192,manual_review_score
3929,4131,APG_M_ESP_0606_96,APG_M_ESP_0310_98,APG_M_ESP_0606_96,APG_M_ESP_0310_98,transacciones|transacciones_espana_2025.csv|596,transacciones|transacciones_espana_2025.csv|798,alvaro perez garcia,alvaro perez,1988-10-04,1988-10-04,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9263,1.0,1.0,0.5,0.0,0.8205,manual_review_score
3811,4309,ARP_M_ESP_2906_78,ARP_M_ESP_0908_76,ARP_M_ESP_2906_78,ARP_M_ESP_0908_76,transacciones|transacciones_espana_2025.csv|478,transacciones|transacciones_espana_2025.csv|976,antonio ruiz perez,antonio ruiz,1988-03-20,1988-03-20,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9333,1.0,1.0,0.5,0.0,0.8233,manual_review_score
5374,9270,JJA_M_USA_1208_75,JWB_M_USA_0902_37,JJA_M_USA_1208_75,JWB_M_USA_0902_37,transacciones|transacciones_estados_unidos_2023.csv|375,transacciones|transacciones_estados_unidos_2025.csv|937,joseph jones anderson,joseph wilson brown,2004-11-20,2004-11-20,M,M,birthdate_country,0.8378,1.0,1.0,0.4194,0.0,0.7771,manual_review_score
7014,9270,JJA_M_USA_1006_48,JWB_M_USA_0902_37,JJA_M_USA_1006_48,JWB_M_USA_0902_37,transacciones|transacciones_estados_unidos_2024.csv|348,transacciones|transacciones_estados_unidos_2025.csv|937,joseph jones anderson,joseph wilson brown,2004-11-20,2004-11-20,M,M,birthdate_country,0.8378,1.0,1.0,0.4194,0.0,0.7771,manual_review_score
5017,9270,JJA_M_USA_0210_18,JWB_M_USA_0902_37,JJA_M_USA_0210_18,JWB_M_USA_0902_37,transacciones|transacciones_estados_unidos_2023.csv|18,transacciones|transacciones_estados_unidos_2025.csv|937,joseph jones anderson,joseph wilson brown,2004-11-20,2004-11-20,M,M,birthdate_country,0.8378,1.0,1.0,0.4194,0.0,0.7771,manual_review_score
5041,5489,CAM_M_USA_0101_42,CAM_M_USA_0608_90,CAM_M_USA_0101_42,CAM_M_USA_0608_90,transacciones|transacciones_estados_unidos_2023.csv|42,transacciones|transacciones_estados_unidos_2023.csv|490,charles anderson martinez,charles anderson,1951-11-25,1951-11-25,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.928,1.0,1.0,0.5,0.0,0.8212,manual_review_score
7369,8576,SMW_F_USA_0405_03,SMW_F_USA_3001_43,SMW_F_USA_0405_03,SMW_F_USA_3001_43,transacciones|transacciones_estados_unidos_2024.csv|703,transacciones|transacciones_estados_unidos_2025.csv|243,sarah miller,sarah miller williams,2018-10-05,2018-10-05,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9143,1.0,1.0,0.5,0.0,0.8157,manual_review_score
7369,8508,SMW_F_USA_0405_03,SMW_F_USA_1702_75,SMW_F_USA_0405_03,SMW_F_USA_1702_75,transacciones|transacciones_estados_unidos_2024.csv|703,transacciones|transacciones_estados_unidos_2025.csv|175,sarah miller,sarah miller williams,2018-10-05,2018-10-05,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9143,1.0,1.0,0.5,0.0,0.8157,manual_review_score
7255,7369,SMW_F_USA_0410_89,SMW_F_USA_0405_03,SMW_F_USA_0410_89,SMW_F_USA_0405_03,transacciones|transacciones_estados_unidos_2024.csv|589,transacciones|transacciones_estados_unidos_2024.csv|703,sarah miller williams,sarah miller,2018-10-05,2018-10-05,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9143,1.0,1.0,0.5,0.0,0.8157,manual_review_score
5142,8075,RDR_M_USA_1012_43,RDR_M_USA_2706_09,RDR_M_USA_1012_43,RDR_M_USA_2706_09,transacciones|transacciones_estados_unidos_2023.csv|143,transacciones|transacciones_estados_unidos_2024.csv|1409,robert davis,robert davis rodriguez,1992-12-29,1992-12-29,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9091,1.0,1.0,0.5,0.0,0.8136,manual_review_score
5667,6426,SGM_F_USA_1811_68,SGM_F_USA_3009_27,SGM_F_USA_1811_68,SGM_F_USA_3009_27,transacciones|transacciones_estados_unidos_2023.csv|668,transacciones|transacciones_estados_unidos_2023.csv|1427,susan garcia moore,susan gacia moore,1977-01-31,1977-01-31,F,F,birthdate_country,0.9536,1.0,1.0,0.9778,0.0,0.8792,manual_review_score
5103,5528,JWM_F_USA_2903_04,JWM_F_USA_0103_29,JWM_F_USA_2903_04,JWM_F_USA_0103_29,transacciones|transacciones_estados_unidos_2023.csv|104,transacciones|transacciones_estados_unidos_2023.csv|529,jessica wilson martinez,jessica wilson,1967-11-07,1967-11-07,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9217,1.0,1.0,0.5,0.0,0.8187,manual_review_score
5101,6345,PWM_F_USA_0507_02,PWM_F_USA_0703_46,PWM_F_USA_0507_02,PWM_F_USA_0703_46,transacciones|transacciones_estados_unidos_2023.csv|102,transacciones|transacciones_estados_unidos_2023.csv|1346,patricia wilson,patricia wilson martinez,1989-06-29,1989-06-29,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.925,1.0,1.0,0.5,0.0,0.82,manual_review_score
5136,7575,MWW_M_USA_2711_37,MWW_M_USA_2001_09,MWW_M_USA_2711_37,MWW_M_USA_2001_09,transacciones|transacciones_estados_unidos_2023.csv|137,transacciones|transacciones_estados_unidos_2024.csv|909,michael wilson,michael wilson wilson,1985-09-14,1985-09-14,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9333,1.0,1.0,0.5,0.0,0.8233,manual_review_score
8480,9868,NWT_F_USA_2307_47,NWT_F_USA_0610_35,NWT_F_USA_2307_47,NWT_F_USA_0610_35,transacciones|transacciones_estados_unidos_2025.csv|147,transacciones|transacciones_estados_unidos_2025.csv|1535,nancy williams,nancy williams taylor,1995-11-25,1995-11-25,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9333,1.0,1.0,0.5,0.0,0.8233,manual_review_score
7322,8480,NWT_F_USA_2105_56,NWT_F_USA_2307_47,NWT_F_USA_2105_56,NWT_F_USA_2307_47,transacciones|transacciones_estados_unidos_2024.csv|656,transacciones|transacciones_estados_unidos_2025.csv|147,nancy williams taylor,nancy williams,1995-11-25,1995-11-25,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9333,1.0,1.0,0.5,0.0,0.8233,manual_review_score
5169,9574,JTG_M_USA_3110_70,JTG_M_USA_0601_41,JTG_M_USA_3110_70,JTG_M_USA_0601_41,transacciones|transacciones_estados_unidos_2023.csv|170,transacciones|transacciones_estados_unidos_2025.csv|1241,john taylor garcia,john tylor garcia,1980-11-20,1980-11-20,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9301,1.0,1.0,0.975,0.0,0.8695,manual_review_score
5582,9671,SWR_F_USA_0707_83,SWR_F_USA_0710_38,SWR_F_USA_0707_83,SWR_F_USA_0710_38,transacciones|transacciones_estados_unidos_2023.csv|583,transacciones|transacciones_estados_unidos_2025.csv|1338,susan williams,susan williams rodriguez,2005-02-03,2005-02-03,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9167,1.0,1.0,0.5,0.0,0.8167,manual_review_score
5201,9866,SST_F_USA_2603_02,SST_F_USA_1001_33,SST_F_USA_2603_02,SST_F_USA_1001_33,transacciones|transacciones_estados_unidos_2023.csv|202,transacciones|transacciones_estados_unidos_2025.csv|1533,sarah smith,sarah smith taylor,1976-10-18,1976-10-18,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9222,1.0,1.0,0.5,0.0,0.8189,manual_review_score
8635,9554,EGM_F_USA_1001_02,EGM_F_USA_0204_21,EGM_F_USA_1001_02,EGM_F_USA_0204_21,transacciones|transacciones_estados_unidos_2025.csv|302,transacciones|transacciones_estados_unidos_2025.csv|1221,elizabeth garcia,elizabeth garcia miller,1979-09-30,1979-09-30,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9391,1.0,1.0,0.5,0.0,0.8257,manual_review_score
5776,9688,GBR_M_USA_2910_77,GBR_M_USA_2411_55,GBR_M_USA_2910_77,GBR_M_USA_2411_55,transacciones|transacciones_estados_unidos_2023.csv|777,transacciones|transacciones_estados_unidos_2025.csv|1355,george brown rodriguez,george brown,1993-03-23,1993-03-23,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9091,1.0,1.0,0.5,0.0,0.8136,manual_review_score
6367,8723,MTD_M_USA_2011_68,MTD_M_USA_1603_90,MTD_M_USA_2011_68,MTD_M_USA_1603_90,transacciones|transacciones_estados_unidos_2023.csv|1368,transacciones|transacciones_estados_unidos_2025.csv|390,michael taylor,michael taylor davis,1935-05-04,1935-05-04,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.94,1.0,1.0,0.5,0.0,0.826,manual_review_score
5276,7681,DMG_M_USA_0208_77,DMG_M_USA_0211_15,DMG_M_USA_0208_77,DMG_M_USA_0211_15,transacciones|transacciones_estados_unidos_2023.csv|277,transacciones|transacciones_estados_unidos_2024.csv|1015,david miler garcia,d miller garcia,1954-07-26,1954-07-26,M,M,birthdate_country | birthdate_lastname_soundex_country,0.7848,1.0,1.0,0.9806,0.0,0.812,manual_review_score
6227,8920,LMM_F_USA_1301_28,LMD_F_USA_2109_87,LMM_F_USA_1301_28,LMD_F_USA_2109_87,transacciones|transacciones_estados_unidos_2023.csv|1228,transacciones|transacciones_estados_unidos_2025.csv|587,laura miller miller,laura martinez,1941-11-04,1941-11-04,F,F,birthdate_country,0.8281,1.0,1.0,0.3375,0.0,0.765,manual_review_score
5278,6227,LMD_F_USA_2110_79,LMM_F_USA_1301_28,LMD_F_USA_2110_79,LMM_F_USA_1301_28,transacciones|transacciones_estados_unidos_2023.csv|279,transacciones|transacciones_estados_unidos_2023.csv|1228,laura martinez davis,laura miller miller,1941-11-04,1941-11-04,F,F,birthdate_country,0.8296,1.0,1.0,0.5653,0.0,0.7884,manual_review_score
5315,7608,RWW_M_USA_1206_16,RWW_M_USA_1004_42,RWW_M_USA_1206_16,RWW_M_USA_1004_42,transacciones|transacciones_estados_unidos_2023.csv|316,transacciones|transacciones_estados_unidos_2024.csv|942,robert wilson wilson,robert wilson,1982-11-13,1982-11-13,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.93,1.0,1.0,0.5,0.0,0.822,manual_review_score
